match_id,innings,for_wicket,team,opposition,player1_id,player2_id,player1_runs,player2_runs,player1_balls,player2_balls,partnership_runs,partnership_balls
392185,2,5,RCB,Super Kings,2281,8742,1,0,1,1,1,2
336012,1,5,RCB,Mumbai,2281,49752,2,0,3,1,2,4
392185,2,6,RCB,Super Kings,2281,49752,4,11,5,13,16,18
336012,1,6,RCB,Mumbai,2281,7987,1,5,2,3,6,5
392185,2,7,RCB,Super Kings,2281,49318,0,0,1,1,0,2
336012,1,7,RCB,Mumbai,7987,48319,0,1,1,2,1,3
392185,2,8,RCB,Super Kings,2281,10556,3,5,3,6,8,9
336012,1,8,RCB,Mumbai,10556,48319,23,7,17,8,39,25
392185,2,9,RCB,Super Kings,2281,47154,4,0,2,2,4,4
336012,1,9,RCB,Mumbai,1973,48319,0,0,0,0,0,1
392185,2,10,RCB,Super Kings,1973,2281,1,8,5,6,9,11
336012,2,1,Mumbai,RCB,1934,1988,30,54,32,37,96,69
336012,2,2,Mumbai,RCB,1934,8742,10,19,11,16,30,27
1359516,1,1,Royals,Mumbai,53271,102743,18,41,19,25,72,44
1359516,1,2,Royals,Mumbai,60806,102743,14,6,10,6,23,16
1359516,1,3,Royals,Mumbai,100878,102743,2,5,4,2,8,6
1359516,1,4,Royals,Mumbai,59339,102743,11,25,9,11,40,20
1359516,1,5,Royals,Mumbai,72393,102743,8,8,9,4,16,13
1359516,1,6,Royals,Mumbai,102743,104817,7,2,2,3,9,5
1359516,1,7,Royals,Mumbai,12894,102743,3,32,3,12,37,15
1359516,1,8,Royals,Mumbai,12894,51092,5,0,2,0,7,2
1359516,2,1,Mumbai,Royals,48405,75325,3,9,5,7,14,12
1359516,2,2,Mumbai,Royals,75325,96335,19,41,16,22,62,38
1359516,2,3,Mumbai,Royals,61990,96335,22,3,10,4,25,14
1359516,2,4,Mumbai,Royals,61990,104396,33,14,19,12,51,31
1359516,2,5,Mumbai,Royals,83439,104396,45,15,14,9,62,23
392238,1,1,Super Kings,RCB,2119,9900,26,34,19,23,61,42
392238,1,2,Super Kings,RCB,7593,9900,6,2,6,4,8,10
335983,1,1,Super Kings,Kings XI,2119,9900,9,15,7,10,26,17
335983,1,2,Super Kings,Kings XI,2119,6256,16,14,10,12,31,22
392238,1,3,Super Kings,RCB,7593,15716,13,20,14,19,35,33
335983,1,3,Super Kings,Kings XI,6256,7593,3,2,2,3,5,5
392238,1,4,Super Kings,RCB,7593,9505,9,12,10,9,21,19
335983,1,4,Super Kings,Kings XI,6256,15716,33,32,17,13,66,30
392238,1,5,Super Kings,RCB,9505,9989,3,9,5,7,15,12
335983,1,5,Super Kings,Kings XI,6256,9989,24,13,10,10,39,20
392238,1,6,Super Kings,RCB,8821,9505,1,5,1,3,6,4
335983,1,6,Super Kings,Kings XI,6256,8821,42,31,13,14,73,27
392238,2,1,RCB,Super Kings,2232,51454,9,8,7,3,17,10
335983,2,1,Kings XI,Super Kings,9235,15851,31,24,16,19,56,35
335983,2,2,Kings XI,Super Kings,9235,9587,40,12,17,10,55,27
392238,2,2,RCB,Super Kings,47391,51454,2,3,5,2,5,7
335983,2,3,Kings XI,Super Kings,7716,9587,23,15,13,11,42,24
392238,2,3,RCB,Super Kings,2281,51454,32,37,29,30,72,59
335983,2,4,Kings XI,Super Kings,6259,9587,8,27,8,12,37,20
392238,2,4,RCB,Super Kings,2281,49752,12,4,10,6,16,16
335983,2,5,Kings XI,Super Kings,6259,11399,13,3,9,5,17,14
392238,2,5,RCB,Super Kings,44930,49752,17,20,12,11,39,23
1359522,1,1,Royals,Titans,53271,102743,8,1,6,4,11,10
1359522,1,2,Royals,Titans,60806,102743,23,13,14,7,36,21
1359522,1,3,Royals,Titans,60806,100878,7,6,6,4,13,10
1359522,1,4,Royals,Titans,12894,100878,2,1,6,1,3,7
392186,1,1,Kings XI,KKR,15851,44691,0,9,7,7,9,14
1359522,1,5,Royals,Titans,96392,100878,4,2,6,2,6,8
1359494,1,1,RCB,Capitals,46933,49752,22,19,16,12,42,28
392186,1,2,Kings XI,KKR,11399,44691,32,6,17,7,38,24
1359522,1,6,Royals,Titans,72393,100878,4,3,8,5,8,13
1359494,1,2,RCB,Capitals,49752,81197,31,15,22,11,47,33
392186,1,3,Kings XI,KKR,9587,44691,1,0,1,1,1,2
1359522,1,7,Royals,Titans,72393,104817,1,9,2,8,10,10
1359494,1,3,RCB,Capitals,54222,81197,16,11,8,7,28,15
392186,1,4,Kings XI,KKR,7716,9587,24,25,22,22,56,44
1359522,1,8,Royals,Titans,51092,72393,6,2,3,3,9,6
1359494,1,4,RCB,Capitals,54222,59260,8,6,5,4,15,9
392186,1,5,Kings XI,KKR,6315,7716,2,14,3,6,18,9
1359522,1,9,Royals,Titans,51092,58435,9,4,8,6,16,14
1359494,1,5,RCB,Capitals,54222,103588,0,0,1,0,0,1
392186,1,6,Kings XI,KKR,6315,54936,8,1,6,4,9,10
1359522,1,10,Royals,Titans,58435,61797,2,2,2,5,5,7
1359494,1,6,RCB,Capitals,8813,103588,0,0,1,0,0,1
392186,1,7,Kings XI,KKR,6315,47185,21,3,10,6,27,16
1359522,2,1,Titans,Royals,51216,95316,32,36,24,35,71,59
1359494,1,7,RCB,Capitals,101312,103588,15,20,22,12,42,34
392186,2,1,KKR,Kings XI,7568,10384,32,21,17,16,57,33
1359522,2,2,Titans,Royals,51216,70633,9,39,10,15,48,25
1359494,2,1,Capitals,RCB,48739,95315,1,0,2,1,1,3
392186,2,2,KKR,Kings XI,6253,7568,10,12,14,9,22,23
1359494,2,2,Capitals,RCB,48739,50771,0,0,2,4,0,6
1359494,2,3,Capitals,RCB,48739,110977,0,1,0,4,1,4
1359494,2,4,Capitals,RCB,48739,51454,18,10,9,11,28,20
1359494,2,5,Capitals,RCB,51454,110107,18,5,11,8,23,19
1359494,2,6,Capitals,RCB,51454,67455,5,21,7,14,27,21
1359494,2,7,Capitals,RCB,51454,108718,17,1,9,1,18,10
1359494,2,8,Capitals,RCB,86109,108718,4,8,7,4,12,11
1359494,2,9,Capitals,RCB,63651,108718,8,9,5,5,18,10
1359494,2,10,Capitals,RCB,63651,67609,15,7,9,6,23,15
1254066,1,1,Mumbai,Sunrisers,48405,58406,32,17,25,15,55,40
1254066,1,2,Mumbai,Sunrisers,58406,61990,6,10,6,6,16,12
1254066,1,3,Mumbai,Sunrisers,58406,75325,17,8,18,14,27,32
1254066,1,4,Mumbai,Sunrisers,49040,75325,10,4,11,7,16,18
1254066,1,5,Mumbai,Sunrisers,49040,70633,9,7,6,5,17,11
1254066,1,6,Mumbai,Sunrisers,49040,63224,16,3,5,3,19,8
980947,1,1,KKR,Mumbai,7773,8742,32,36,26,20,69,46
1254066,2,1,Sunrisers,Mumbai,48739,52161,23,43,22,22,67,44
980947,1,2,KKR,Mumbai,7773,48277,2,6,3,4,8,7
1254066,2,2,Sunrisers,Mumbai,48739,51454,1,2,3,7,4,10
980947,1,3,KKR,Mumbai,7773,61990,25,19,16,14,44,30
1254066,2,3,Sunrisers,Mumbai,48739,75321,12,6,9,6,19,15
1359475,1,1,Super Kings,Titans,58403,95094,1,12,6,8,14,14
980947,1,4,KKR,Mumbai,51012,61990,7,2,9,3,9,12
1254066,2,4,Sunrisers,Mumbai,63509,75321,5,5,10,6,12,16
1359475,1,2,Super Kings,Titans,46597,95094,23,12,17,5,36,22
980947,1,5,KKR,Mumbai,51012,54340,15,0,7,2,15,9
1254066,2,5,Sunrisers,Mumbai,63509,95320,0,2,0,4,2,4
1359475,1,3,Super Kings,Titans,53320,95094,7,13,6,5,20,11
980947,1,6,KKR,Mumbai,15473,54340,19,10,8,8,29,16
1254066,2,6,Sunrisers,Mumbai,63509,104814,18,7,9,7,25,16
1359475,1,4,Super Kings,Titans,8999,95094,12,39,12,19,51,31
980947,2,1,Mumbai,KKR,9900,48405,1,7,2,5,8,7
1254066,2,7,Sunrisers,Mumbai,63509,79159,1,0,1,1,1,2
1359475,1,5,Super Kings,Titans,74975,95094,9,16,13,13,30,26
980947,2,2,Mumbai,KKR,8999,48405,32,25,20,14,59,34
1254066,2,8,Sunrisers,Mumbai,54282,63509,0,4,0,5,4,5
1359475,1,6,Super Kings,Titans,49247,74975,1,1,2,1,2,3
980947,2,3,Mumbai,KKR,48405,63224,5,6,8,5,11,13
1254066,2,9,Sunrisers,Mumbai,54282,90165,1,0,2,0,1,2
1359475,1,7,Super Kings,Titans,7593,74975,1,9,1,4,10,5
980947,2,4,Mumbai,KKR,48405,53271,13,15,9,15,28,24
1254066,2,10,Sunrisers,Mumbai,87603,90165,1,1,2,1,2,3
1359475,1,8,Super Kings,Titans,7593,64864,13,1,6,3,15,9
980947,2,5,Mumbai,KKR,48405,49040,18,51,13,17,72,30
1359475,2,1,Titans,Super Kings,51216,95316,25,9,16,8,37,24
598004,1,1,RCB,Sunrisers,7419,7568,2,1,5,2,8,7
1359475,2,2,Titans,Super Kings,95316,102753,29,22,18,17,53,35
598004,1,2,RCB,Sunrisers,7419,49752,3,9,4,11,14,15
1359475,2,3,Titans,Super Kings,70633,95316,8,13,11,5,21,16
598004,1,3,RCB,Sunrisers,49752,59600,11,9,12,9,20,21
1359475,2,4,Titans,Super Kings,63509,95316,13,12,12,5,27,17
598004,1,4,RCB,Sunrisers,47078,49752,17,26,20,21,43,41
1359475,2,5,Titans,Super Kings,60628,63509,4,14,9,9,18,18
598004,1,5,RCB,Sunrisers,47078,59599,16,7,10,8,23,18
1359475,2,6,Titans,Super Kings,60628,79159,11,10,5,3,26,8
598004,1,6,RCB,Sunrisers,47078,53754,5,0,5,1,6,6
598004,1,7,RCB,Sunrisers,10556,47078,5,6,2,5,11,7
598004,1,8,RCB,Sunrisers,7136,10556,0,2,0,2,2,2
598004,1,9,RCB,Sunrisers,7136,59261,2,1,2,1,3,3
598004,2,1,Sunrisers,RCB,9900,58269,2,2,4,3,4,7
598004,2,2,Sunrisers,RCB,12049,58269,5,8,9,5,16,14
598004,2,3,Sunrisers,RCB,58269,62182,13,11,13,16,28,29
598004,2,4,Sunrisers,RCB,9587,62182,16,14,17,15,33,32
598004,2,5,Sunrisers,RCB,49193,62182,7,5,8,5,17,13
598004,2,6,Sunrisers,RCB,12562,62182,0,3,0,2,3,2
598004,2,7,Sunrisers,RCB,59215,62182,14,9,12,6,23,18
598004,2,8,Sunrisers,RCB,47154,62182,3,2,3,2,6,5
598047,1,1,Warriors,Royals,8742,35812,42,45,33,32,97,65
598047,1,2,Warriors,Royals,7716,8742,15,12,11,8,27,19
1254089,1,1,Super Kings,Royals,46933,95094,25,22,19,22,47,41
1254089,1,2,Super Kings,Royals,15716,95094,3,7,5,5,10,10
598047,1,3,Warriors,Royals,8742,50771,0,5,0,8,5,8
1254089,1,3,Super Kings,Royals,46597,95094,21,34,17,19,57,36
1216529,1,1,Capitals,Mumbai,15887,95315,0,4,0,3,4,3
598047,1,4,Warriors,Royals,47023,50771,18,22,15,11,41,26
1254089,1,4,Super Kings,Royals,8999,95094,2,18,4,7,20,11
1216529,1,2,Capitals,Mumbai,15887,51096,3,15,8,15,20,23
598047,1,5,Warriors,Royals,47252,50771,0,8,0,2,8,2
1254089,1,5,Super Kings,Royals,49247,95094,32,20,15,7,55,22
1216529,1,3,Capitals,Mumbai,15887,71331,42,42,29,33,85,62
598047,2,1,Royals,Warriors,2281,51096,58,37,40,31,98,71
1254089,2,1,Royals,Super Kings,61413,102743,27,50,12,20,77,32
1216529,1,4,Capitals,Mumbai,15887,54212,6,12,3,7,20,10
598047,2,2,Royals,Warriors,10125,51096,5,25,5,13,30,18
1254089,2,2,Royals,Super Kings,60806,102743,4,0,4,1,4,5
1216529,1,5,Capitals,Mumbai,15887,54314,18,14,12,9,32,21
598047,2,3,Royals,Warriors,6253,51096,3,5,3,4,8,7
1254089,2,3,Royals,Super Kings,60806,74975,24,59,20,38,89,58
1216529,2,1,Mumbai,Capitals,48405,58406,5,25,12,18,31,30
598047,2,4,Royals,Warriors,6253,10553,1,13,2,5,14,7
598047,2,5,Royals,Warriors,10553,60806,15,10,7,6,25,13
1216510,1,1,Kings XI,RCB,59599,60530,26,29,20,22,57,42
1216529,2,2,Mumbai,Capitals,58406,61990,28,18,18,11,46,29
1254089,2,4,Royals,Super Kings,74975,80639,5,14,4,8,20,12
1216510,1,2,Kings XI,RCB,60530,70405,32,17,20,18,57,38
1254095,1,1,Sunrisers,RCB,52290,95320,1,13,1,10,14,11
1216529,2,3,Mumbai,Capitals,61990,75325,35,16,21,10,53,31
598047,2,6,Royals,Warriors,10553,50483,4,3,1,2,7,3
1216510,1,3,Kings XI,RCB,54222,60530,5,9,6,7,14,13
1216510,1,4,Kings XI,RCB,59600,60530,15,62,8,20,78,28
1216510,2,1,RCB,Kings XI,35812,100878,1,1,2,2,2,4
1216510,2,2,RCB,Kings XI,35812,101339,0,0,2,3,1,5
1216510,2,3,RCB,Kings XI,35812,49752,0,1,2,5,1,7
1216510,2,4,RCB,Kings XI,35812,46533,19,24,15,16,49,31
1216529,2,4,Mumbai,Capitals,70633,75325,0,0,2,0,0,2
980959,1,1,RCB,KKR,7568,60530,7,1,7,2,8,9
1254095,1,2,Sunrisers,RCB,51088,52290,31,36,29,29,70,58
1254095,1,3,Sunrisers,RCB,52290,95319,6,15,5,11,21,16
1216529,2,5,Mumbai,Capitals,49040,75325,9,12,8,5,22,13
980959,1,2,RCB,KKR,49752,60530,32,51,28,30,84,58
1216510,2,5,RCB,Kings XI,46533,75311,4,0,2,1,4,3
1254095,1,4,Sunrisers,RCB,52290,104814,1,1,3,2,2,5
1216529,2,6,Mumbai,Capitals,49040,63224,2,12,6,7,14,13
980959,1,3,RCB,KKR,46533,49752,4,13,6,9,17,15
1216510,2,6,RCB,Kings XI,74975,75311,12,13,12,16,26,28
1254095,1,5,Sunrisers,RCB,51216,104814,0,0,0,1,0,1
1254095,1,6,Sunrisers,RCB,51216,59339,10,7,8,5,17,13
980959,1,4,RCB,KKR,10125,49752,13,7,11,7,20,18
1216510,2,7,RCB,Kings XI,58274,75311,0,5,2,4,5,6
1254095,1,7,Sunrisers,RCB,59339,79159,9,7,8,9,17,17
980959,1,5,RCB,KKR,10125,61479,19,16,8,8,38,16
1216510,2,8,RCB,Kings XI,74633,75311,1,12,2,6,13,8
1254095,2,1,RCB,Sunrisers,49752,100878,5,1,4,2,6,6
980959,1,6,RCB,KKR,10125,10553,1,16,1,4,17,5
1216510,2,9,RCB,Kings XI,47154,74633,0,5,1,5,5,6
1254095,2,2,RCB,Sunrisers,44853,100878,1,10,4,10,12,14
1254095,2,3,RCB,Sunrisers,66183,100878,12,7,10,11,20,21
1254095,2,4,RCB,Sunrisers,54222,100878,40,13,25,19,54,44
980959,1,7,RCB,KKR,10125,57444,1,0,0,0,1,1
980959,2,1,KKR,RCB,7773,8742,5,1,2,4,6,6
1254095,2,5,RCB,Sunrisers,46533,100878,7,10,6,10,17,16
1254095,2,6,RCB,Sunrisers,46533,103588,5,14,2,9,19,11
980959,2,2,KKR,RCB,7773,54340,11,15,10,12,28,22
980959,2,3,KKR,RCB,7773,51454,21,7,17,9,32,26
1254095,2,7,RCB,Sunrisers,46533,71379,7,2,5,3,9,8
1216510,2,10,RCB,Kings XI,47154,61325,1,1,1,3,3,4
980959,2,4,KKR,RCB,15473,51454,1,1,4,3,3,7
980959,2,5,KKR,RCB,15473,51012,45,39,20,24,96,44
980959,2,6,KKR,RCB,15473,61990,14,10,5,5,24,10
419120,1,1,Chargers,Daredevils,4176,8539,0,1,1,4,3,5
419120,1,2,Chargers,Daredevils,2347,4176,17,24,12,13,41,25
419120,1,3,Chargers,Daredevils,2347,4382,14,14,14,13,28,27
419120,1,4,Chargers,Daredevils,4382,48405,21,10,11,13,31,24
419120,1,5,Chargers,Daredevils,12084,48405,25,35,15,17,60,32
419120,1,6,Chargers,Daredevils,8163,12084,0,4,1,3,4,4
419120,1,7,Chargers,Daredevils,2166,12084,3,0,2,1,3,3
419120,2,1,Daredevils,Chargers,7781,48739,3,31,7,16,34,23
419120,2,2,Daredevils,Chargers,46533,48739,25,26,21,17,51,38
419120,2,3,Daredevils,Chargers,8813,46533,10,2,8,5,13,13
419120,2,4,Daredevils,Chargers,7630,8813,8,6,8,7,14,15
419120,2,5,Daredevils,Chargers,8813,47078,9,11,4,5,20,9
419120,2,6,Daredevils,Chargers,8813,53582,21,0,8,4,24,12
419120,2,7,Daredevils,Chargers,12562,53582,0,0,1,0,0,1
419120,2,8,Daredevils,Chargers,53582,58274,1,1,2,2,2,4
419120,2,9,Daredevils,Chargers,53548,58274,0,0,0,0,0,1
419120,2,10,Daredevils,Chargers,47695,58274,1,2,2,2,3,4
980927,1,1,RCB,Mumbai,49752,60530,8,23,9,14,32,23
980927,1,2,RCB,Mumbai,46533,49752,28,25,18,21,59,39
501244,1,1,RCB,Kings XI,7419,7568,16,24,9,20,43,29
980927,1,3,RCB,Mumbai,10125,46533,1,1,1,3,2,4
501244,1,2,RCB,Kings XI,7568,49752,83,27,29,30,111,59
501244,1,3,RCB,Kings XI,46533,49752,1,0,1,1,1,2
980927,1,4,RCB,Mumbai,10125,66190,4,2,9,6,6,15
501244,1,4,RCB,Kings XI,15317,46533,13,18,9,8,31,17
980927,1,5,RCB,Mumbai,66190,71335,34,22,17,16,62,33
501244,1,5,RCB,Kings XI,46533,61334,0,0,0,1,0,1
980927,1,6,RCB,Mumbai,10553,71335,1,6,1,2,7,3
501244,1,6,RCB,Kings XI,7632,46533,3,8,4,4,12,8
980927,1,7,RCB,Mumbai,10553,59260,0,0,1,0,0,1
501244,1,7,RCB,Kings XI,46533,53314,0,6,1,3,7,4
980927,1,8,RCB,Mumbai,50709,59260,1,0,1,0,1,1
501244,2,1,Kings XI,RCB,4176,7793,0,0,0,0,0,1
980927,2,1,Mumbai,RCB,9900,48405,5,1,6,1,6,7
501244,2,2,Kings XI,RCB,7793,47308,3,1,7,4,5,11
980927,2,2,Mumbai,RCB,8999,48405,31,43,23,33,76,56
501244,2,3,Kings XI,RCB,7793,10129,18,4,9,6,23,15
980927,2,3,Mumbai,RCB,48405,53271,18,9,10,6,27,16
501244,2,4,Kings XI,RCB,8813,10129,6,0,4,2,6,6
980927,2,4,Mumbai,RCB,49040,53271,12,19,8,8,31,16
501244,2,5,Kings XI,RCB,8813,47186,12,4,8,5,16,13
980927,2,5,Mumbai,RCB,49040,70633,27,2,11,3,31,14
501244,2,6,Kings XI,RCB,8813,45890,2,5,3,4,7,7
1254108,1,1,RCB,Mumbai,49752,100878,6,0,6,4,7,10
501244,2,7,Kings XI,RCB,45890,47185,5,5,7,6,10,13
1254108,1,2,RCB,Mumbai,49752,66183,32,32,19,24,68,43
1254108,1,3,RCB,Mumbai,49752,54222,13,34,17,26,51,43
501244,2,8,Kings XI,RCB,12601,45890,17,18,24,21,37,45
1254108,1,4,RCB,Mumbai,46533,54222,11,22,5,11,35,16
501244,2,9,Kings XI,RCB,12601,48319,0,1,1,1,1,2
1254108,1,5,RCB,Mumbai,44853,46533,0,0,0,1,0,1
501244,2,10,Kings XI,RCB,48263,48319,0,14,2,6,15,8
1254108,1,6,RCB,Mumbai,44853,103588,0,1,1,3,1,4
1254108,1,7,RCB,Mumbai,44853,70691,1,2,2,2,3,4
1254108,2,1,Mumbai,RCB,48405,58406,30,24,18,23,57,41
1254108,2,2,Mumbai,RCB,48405,75325,13,8,10,10,22,20
1254108,2,3,Mumbai,RCB,61990,75325,1,1,1,2,2,3
1254108,2,4,Mumbai,RCB,61990,63224,5,5,5,11,12,16
1254108,2,5,Mumbai,RCB,49040,61990,2,2,3,3,4,6
1254108,2,6,Mumbai,RCB,49040,70633,5,3,6,6,9,12
1254108,2,7,Mumbai,RCB,49040,62153,0,0,1,0,0,1
1254108,2,8,Mumbai,RCB,62153,95219,0,0,0,1,0,1
1254108,2,9,Mumbai,RCB,62153,70640,0,5,0,6,5,6
1254108,2,10,Mumbai,RCB,51092,62153,0,0,3,1,0,4
501247,1,1,Kochi,RCB,8241,10384,20,22,17,16,43,33
501247,1,2,Kochi,RCB,8241,9900,4,16,8,10,21,18
501247,1,3,Kochi,RCB,6315,9900,3,2,7,3,8,10
501247,1,4,Kochi,RCB,6253,9900,0,1,1,1,1,2
501247,1,5,Kochi,RCB,6253,49247,5,9,11,8,16,19
501247,1,6,Kochi,RCB,8807,49247,7,8,15,8,17,23
501247,1,7,Kochi,RCB,10556,49247,3,5,3,4,9,7
501247,1,8,Kochi,RCB,10671,49247,6,1,4,2,7,6
501247,1,9,Kochi,RCB,10671,47123,0,0,1,0,0,1
501247,1,10,Kochi,RCB,10671,51196,2,1,1,1,3,2
501247,2,1,RCB,Kochi,7419,7568,21,44,8,16,67,24
501247,2,2,RCB,Kochi,7419,49752,31,27,23,33,61,56
1359501,1,1,RCB,Punjab Kings,46933,49752,71,59,51,47,137,98
1359501,1,2,RCB,Punjab Kings,46933,54222,0,0,0,1,0,1
1359501,1,3,RCB,Punjab Kings,8813,46933,1,13,2,5,14,7
1359501,1,4,RCB,Punjab Kings,8813,81197,6,5,3,6,12,9
1359501,1,5,RCB,Punjab Kings,81197,103588,2,5,3,3,11,6
1359501,2,1,Punjab Kings,RCB,101424,103766,4,0,2,0,4,2
1359501,2,2,Punjab Kings,RCB,70472,103766,8,8,7,4,16,11
1359501,2,3,Punjab Kings,RCB,59832,103766,2,5,4,3,7,7
1359501,2,4,Punjab Kings,RCB,56442,103766,13,2,9,4,16,13
1359501,2,5,Punjab Kings,RCB,72103,103766,10,23,11,14,33,25
1359501,2,6,Punjab Kings,RCB,75347,103766,11,8,6,5,21,11
1359501,2,7,Punjab Kings,RCB,75315,75347,7,2,5,3,9,8
1359501,2,8,Punjab Kings,RCB,75347,104281,27,13,15,13,41,28
1359501,2,9,Punjab Kings,RCB,75347,80817,1,1,1,2,2,3
1359501,2,10,Punjab Kings,RCB,75347,101430,0,0,2,0,1,2
419132,1,1,Kings XI,Mumbai,10129,44691,4,1,4,4,5,8
419132,1,2,Kings XI,Mumbai,10129,11920,16,11,10,10,35,20
419132,1,3,Kings XI,Mumbai,6315,10129,19,22,17,18,48,35
419132,1,4,Kings XI,Mumbai,7716,10129,2,1,3,1,3,4
419132,1,5,Kings XI,Mumbai,10129,11399,14,18,13,14,32,27
419132,1,6,Kings XI,Mumbai,5966,10129,0,0,0,1,0,1
419132,1,7,Kings XI,Mumbai,5966,15851,3,1,3,1,5,4
419132,1,8,Kings XI,Mumbai,15851,47185,0,4,2,2,4,4
419132,1,9,Kings XI,Mumbai,46695,47185,6,7,5,5,17,10
419132,1,10,Kings XI,Mumbai,8161,47185,1,11,1,5,13,6
419132,2,1,Mumbai,Kings XI,1934,15887,11,24,15,17,42,32
419132,2,2,Mumbai,Kings XI,15887,49040,18,20,15,13,40,28
419132,2,3,Mumbai,Kings XI,15317,15887,1,8,2,8,9,10
419132,2,4,Mumbai,Kings XI,8999,15317,9,16,12,13,31,25
419132,2,5,Mumbai,Kings XI,15317,45257,2,8,3,4,11,7
419132,2,6,Mumbai,Kings XI,7519,15317,13,12,7,5,25,12
419132,2,7,Mumbai,Kings XI,7139,7519,1,4,1,2,6,3
1254097,1,1,Capitals,Royals,15887,95315,8,10,8,11,18,19
1254097,1,2,Capitals,Royals,71331,95315,2,0,5,1,3,6
1254097,1,3,Capitals,Royals,71331,86165,37,24,21,24,62,45
1254097,1,4,Capitals,Royals,71331,72393,4,3,6,4,7,10
1254097,1,5,Capitals,Royals,72393,86109,25,4,12,7,31,19
1254097,1,6,Capitals,Royals,67455,86109,12,6,7,4,21,11
1254097,1,7,Capitals,Royals,12894,86109,6,4,6,4,12,10
1254097,2,1,Royals,Capitals,59832,102743,1,5,3,3,6,6
1254097,2,2,Royals,Capitals,60806,102743,0,0,0,1,0,1
1254097,2,3,Royals,Capitals,53891,60806,7,4,10,9,11,19
1254097,2,4,Royals,Capitals,60806,81197,11,19,12,24,31,36
1254097,2,5,Royals,Capitals,60806,96392,5,2,2,7,7,9
1254097,2,6,Royals,Capitals,60628,60806,9,32,15,18,44,33
1254097,2,7,Royals,Capitals,58408,60806,2,18,4,12,22,16
1359530,1,1,KKR,Royals,52290,90143,10,4,8,6,14,14
1359530,1,2,KKR,Royals,81147,90143,1,14,5,6,15,11
1359530,1,3,KKR,Royals,70411,81147,22,24,17,20,48,37
1359530,1,4,KKR,Royals,51012,81147,10,19,10,9,30,19
1359530,1,5,KKR,Royals,75591,81147,7,13,8,8,20,16
1359530,1,6,KKR,Royals,63477,75591,1,1,2,1,2,3
1359530,1,7,KKR,Royals,75591,96408,8,3,9,3,11,12
1359530,1,8,KKR,Royals,49039,96408,6,3,5,3,9,8
1359530,2,1,Royals,KKR,53271,102743,0,27,2,7,30,9
1359530,2,2,Royals,KKR,60806,102743,48,71,29,40,121,69
336038,1,1,Royals,Daredevils,10406,12106,25,39,21,19,65,40
1082646,1,1,RCB,Daredevils,7568,75995,26,3,20,9,30,29
336038,1,2,Royals,Daredevils,12106,48128,0,0,2,0,0,2
1082646,1,2,RCB,Daredevils,7568,49752,22,44,18,32,66,50
336038,1,3,Royals,Daredevils,10125,48128,6,5,6,5,11,11
1082646,1,3,RCB,Daredevils,49752,66190,3,2,4,2,6,6
336000,1,1,Royals,KKR,10406,12106,2,9,7,5,11,12
336038,1,4,Royals,Daredevils,7632,10125,12,38,11,18,52,29
1082646,1,4,RCB,Daredevils,49752,51482,11,5,9,5,16,14
336000,1,2,Royals,KKR,7632,12106,21,16,18,12,42,30
336038,1,5,Royals,Daredevils,10125,15473,8,18,5,9,27,14
1082646,1,5,RCB,Daredevils,51482,61479,7,4,3,3,13,6
336000,1,3,Royals,KKR,12106,15473,35,17,17,10,53,27
336038,1,6,Royals,Daredevils,15473,49247,9,7,5,5,16,10
1082646,1,6,RCB,Daredevils,10125,61479,3,8,2,5,13,7
336000,1,4,Royals,KKR,10125,15473,0,5,1,2,5,3
336038,1,7,Royals,Daredevils,2000,15473,0,1,1,1,1,2
1082646,1,7,RCB,Daredevils,10125,66253,1,13,2,5,17,7
336000,1,5,Royals,KKR,15473,49247,20,33,15,19,57,34
336038,1,8,Royals,Daredevils,15473,47252,16,2,5,4,18,9
1082646,2,1,Daredevils,RCB,59600,60806,0,0,0,2,0,2
336000,1,6,Royals,KKR,2000,15473,6,13,7,6,22,13
336038,1,9,Royals,Daredevils,15473,47100,1,0,0,0,1,1
1082646,2,2,Daredevils,RCB,59600,71331,26,10,22,8,41,30
336000,1,7,Royals,KKR,2000,48128,1,1,0,1,2,2
336038,1,10,Royals,Daredevils,9815,47100,1,0,2,0,1,2
1082646,2,3,Daredevils,RCB,71331,86165,22,23,22,17,46,39
336000,1,8,Royals,KKR,47252,48128,1,2,1,2,4,3
336038,2,1,Daredevils,Royals,7773,7781,3,3,4,4,10,8
1082646,2,4,Daredevils,RCB,10238,86165,0,0,1,0,0,1
336000,2,1,KKR,Royals,2024,11647,5,7,3,7,15,10
336038,2,2,Daredevils,Royals,7773,15887,8,4,11,5,13,16
1082646,2,5,Daredevils,RCB,51057,86165,3,15,9,12,18,21
336000,2,2,KKR,Royals,2024,7129,7,20,6,13,29,19
336000,2,3,KKR,Royals,2024,6253,5,1,4,3,7,7
1082646,2,6,Daredevils,RCB,64244,86165,7,1,3,1,8,4
336038,2,3,Daredevils,Royals,15887,47624,1,0,7,1,1,8
336000,2,4,KKR,Royals,2024,11984,34,31,26,21,68,47
1082646,2,7,Daredevils,RCB,12562,86165,0,6,0,4,6,4
336038,2,4,Daredevils,Royals,7419,47624,4,0,4,2,4,6
336000,2,5,KKR,Royals,7704,11984,1,0,1,0,2,2
1082646,2,8,Daredevils,RCB,12562,63646,7,9,4,4,16,8
336038,2,5,Daredevils,Royals,7419,8813,15,10,9,12,27,21
